AtcoCode,Direction,PlateCode,Latitude,Longitude,StopLoadDay,RoutesPassingThrough,RoutesPassingThroughCount,OperatorsPassingThrough,OperatorsPassingThroughCount,ShortCommonName_en,ShortCommonName_ga,isRTPI,HasPole,HasShelter,CarouselType,FlagData,StopAccessibility,WheelchairAccessibility
8310B1328701,1,132871,53.45482143,-6.924875435,5, 115d,1, Local Link Louth Meath Fingal,1,Longwood,Maigh Dearmhaí,0,Pole,No Shelter,None,Stretched,0,0
8310B1328701,0,132871,53.45482143,-6.924875435,5, 115c,1,NULL,0,Longwood,Maigh Dearmhaí,0,Pole,No Shelter,None,Stretched,0,0
831000069,1,0,53.56759021,-6.58003259,5,179,1, Sillan Tours,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
831000069,0,0,53.56759021,-6.58003259,5,179,1, Sillan Tours,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8300B139921,0,139921,54.00002395,-6.412113106,5,166,1,NULL,0,Clarke Station,Stáis Uí Chléirigh,0,No Pole,No Shelter,None,None,0,0
8300B139911,1,139911,54.00010781,-6.412338726,5,166,1,NULL,0,Dundalk Rail Stn,Stáis Dún Dealgan,0,No Pole,No Shelter,None,None,0,0
8300B139551,1,139551,54.0741272,-6.241342581,5,161,1,NULL,0,Sloans Road,Bóthar Sloan,0,No Pole,No Shelter,None,None,0,0
8300B139541,1,139541,54.08402991,-6.252983895,5,161,1,NULL,0,St Laurence College,Coláiste Nh Lorcan,0,No Pole,No Shelter,None,None,0,0
8300B139531,1,139531,54.08751171,-6.258203182,5,161,1,NULL,0,Omeath,Ó Méith,0,No Pole,No Shelter,None,None,0,0
8300B139391,0,139391,54.00823168,-6.292977227,5,161,1,NULL,0,Fitzpatrick's,Fitzpatrick's,0,No Pole,No Shelter,None,None,0,0
8300B139381,0,139381,54.03250131,-6.359123694,5,161,1,NULL,0,Ballymascanlon Hotel,Óstán Ballymascanlon,0,No Pole,No Shelter,None,None,0,0
8300B139371,0,139371,54.03482467,-6.380680699,5,161,1,NULL,0,Strandfield,Gort na Trá,0,No Pole,No Shelter,None,None,0,0
8300B111311,0,111311,54.01574585,-6.320473453,5,161,1,NULL,0,Bellurgan,Baile na Lorgan,0,No Pole,No Shelter,None,None,0,0
8300B110061,1,110061,53.97218273,-6.550807976,5,166,1,NULL,0,Channonrock,Carraig na gCanónach,0,No Pole,No Shelter,None,None,0,0
8300B110051,1,110051,53.98564602,-6.497473682,5,166,1,NULL,0,Mullabohy,Mullach na Boithe,0,No Pole,No Shelter,None,None,0,0
8300B110041,1,110041,53.99181679,-6.467329155,5,166,1,NULL,0,Rices Bridge,Droichead Rice,0,No Pole,No Shelter,None,None,0,0
8300B107471,0,107471,53.97232995,-6.551092497,5,166,1,NULL,0,Channonrock,Carraig na gCanónach,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8300B107451,0,107451,53.9856378,-6.497534973,5,166,1,NULL,0,Mullabohy,Mullach na Boithe,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8300B107441,0,107441,53.9916612,-6.466404564,5,166,1,NULL,0,Rices Bridge,Droichead Rice,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8290B557751,1,557751,53.62385551,-7.815882916,5," 24, 466, 65",3, Local Link Longford Westmeath Roscommon,1,Keenagh,Caonach,0,Pole,No Shelter,Other,Circular,1,0
8290B556281,1,556281,53.76736849,-7.834351954,5,23,1,NULL,0,Newtownforbes,An Lios Breac,0,Pole,No Shelter,Other,Circular,1,0
8290B152201,0,152201,53.7674226,-7.834488252,5,23,1,NULL,0,Newtownforbes,An Lios Breac,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8290B1359001,1,135901,53.77755808,-7.496091402,5, 111a,1,NULL,0,Granard,Gránard,0,No Pole,No Shelter,None,None,0,0
8290B1359001,0,135901,53.77755808,-7.496091402,5,65,1,NULL,0,Granard,Gránard,0,No Pole,No Shelter,None,None,0,0
829000038,0,0,53.82302825,-7.763903354,5,975,1, Andrew Wharton,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
828000285,0,0,52.97760495,-7.49937191,5," 834, 839",2, Local Link Laois Offaly,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
828000055,1,0,53.03384294,-7.309654316,5,834,1, Local Link Laois Offaly,1,Centrepoint,Pointe Lárionad,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
828000033,0,0,52.93931315,-7.630729941,5," 834, 839",2, Local Link Laois Offaly,1,Borris in Ossory,Buiríos Mór Osraí,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8270B351461,1,351461,52.35352538,-7.022996756,5," 370, 372",2,NULL,0,Glenmore,An Gleann Mór,0,Pole,No Shelter,None,Circular,0,0
8260PB001053,1,0,53.21959442,-6.661308092,5,717,1, JJ. Kavanagh & Sons,1,Poplar Square,Crng na Poibleoige,0,No Pole,No Shelter,None,None,0,0
8260PB001053,0,0,53.21959442,-6.661308092,5,717,1, JJ. Kavanagh & Sons,1,Poplar Square,Crng na Poibleoige,0,No Pole,No Shelter,None,None,0,0
8260PB001051,1,0,53.20286533,-6.668281138,5,736,1, Kenneally's Bus Service,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8260PB001051,0,0,53.20286533,-6.668281138,5,736,1, Kenneally's Bus Service,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8260PB000994,1,0,53.1882967,-6.800308897,5,129,1, Kenneally's Bus Service,1,College Farm,Feirm an Choláiste,0,No Pole,No Shelter,None,None,0,0
8260DB007091,0,7091,53.35028636,-6.548436836,5, 67x,1, Dublin Bus,1,Castle Village,An Caisleáin,0,Pole,No Shelter,None,Circular,1,1
8260DB007089,0,7089,53.3449001,-6.549701175,5, 67x,1, Dublin Bus,1,Willowbrook Lawns,Plásóga Willowbrook,0,Pole,No Shelter,None,Circular,1,0
8260DB007088,0,7088,53.34369802,-6.550628061,5, 67x,1, Dublin Bus,1,Oldtown Road,Br an tSeanbhaile,0,Pole,No Shelter,None,Circular,1,1
8260DB007087,0,7087,53.33823598,-6.557510658,5, 67x,1, Dublin Bus,1,Priory Square,Cg na Prióireachta,0,Pole,No Shelter,None,Stretched,1,1
8260B1408801,1,140881,53.08687913,-6.816537014,5," 130, 130a",2, GoAhead Commuter,1,Ballyshannon NS,SN Bhaile Sonnáin,0,No Pole,No Shelter,None,None,0,0
8260B1408801,0,140881,53.08687913,-6.816537014,5,817,1, Bernard Kavanagh & Sons,1,Ballyshannon NS,SN Bhaile Sonnáin,0,No Pole,No Shelter,None,None,0,0
8260B136421,1,136421,52.99222309,-6.984199844,5," 130, 130a",2, GoAhead Commuter,1,Leinster Street,Sráid Laighean,0,No Pole,No Shelter,None,None,1,1
8260B136421,0,136421,52.99222309,-6.984199844,5,817,1, Bernard Kavanagh & Sons,1,Leinster Street,Sráid Laighean,0,No Pole,No Shelter,None,None,1,1
8260B136371,1,136371,53.16358638,-6.694891483,5," 130, 130a",2, GoAhead Commuter,1,Two Mile House,Teach an Dá Mhíle,0,No Pole,No Shelter,None,None,0,0
8260B1326901,0,132691,53.14994734,-6.720152782,5,130,1, GoAhead Commuter,1,Carnalway,Carn Almhaí,0,No Pole,No Shelter,None,None,0,0
8260B1324001,1,132401,53.03586777,-6.905162065,5," 130, 130a",2, GoAhead Commuter,1,Kilmead,Cill Míde,0,No Pole,No Shelter,None,None,0,0
8260B1324001,0,132401,53.03586777,-6.905162065,5,817,1, Bernard Kavanagh & Sons,1,Kilmead,Cill Míde,0,No Pole,No Shelter,None,None,0,0
8260B105981,1,105981,53.03583944,-6.905013676,5,817,1, Bernard Kavanagh & Sons,1,Kilmead,Cill Míde,0,No Pole,No Shelter,None,None,0,0
8260B105981,0,105981,53.03583944,-6.905013676,5,130,1, GoAhead Commuter,1,Kilmead,Cill Míde,0,No Pole,No Shelter,None,None,0,0
8260B1030001,1,103001,53.20470581,-6.860491345,5," 120b, 120f",2, GoAhead Commuter,1,Milltown,Baile an Mhuilinn,0,Pole,No Shelter,Short Carousel,Stretched,0,0
8260B1030001,0,103001,53.20470581,-6.860491345,5, 126x,1, GoAhead Commuter,1,Milltown,Baile an Mhuilinn,0,Pole,No Shelter,Short Carousel,Stretched,0,0
8260B1025401,1,102541,53.20473975,-6.860280875,5, 126x,1, GoAhead Commuter,1,Milltown,Baile an Mhuilinn,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8260B1025401,0,102541,53.20473975,-6.860280875,5," 120b, 120f",2, GoAhead Commuter,1,Milltown,Baile an Mhuilinn,0,Pole,No Shelter,Short Carousel,Stretched,1,1
826000087,1,0,53.19022466,-6.809727487,5,129,1, Kenneally's Bus Service,1,Roseberry Hill,Cnoc Ros Beirigh,0,No Pole,No Shelter,None,None,0,0
8250DB007584,0,7584,53.29013296,-6.192726647,5," 7b, 7d",2, Dublin Bus,1,Stillorgan Grove,Garrán Stigh Lorgan,0,Pole,No Shelter,None,Circular,1,0
8250DB007422,0,7422,53.28752413,-6.170772479,5," 7b, 7d",2, Dublin Bus,1,Rowanbyrn,Caorthainn Uí Bhroin,0,Pole,No Shelter,None,Circular,1,1
8250DB007421,0,7421,53.28941319,-6.176151839,5," 7b, 7d",2, Dublin Bus,1,Annaville Terrace,Ardán Annaville,0,Pole,No Shelter,None,Circular,1,1
8250DB007317,1,7317,53.25217975,-6.124936306,5, 7b,1, Dublin Bus,1,The Nurseries,Na Plandlanna,0,Pole,No Shelter,None,Circular,1,1
8250DB004731,1,4731,53.27597606,-6.151666545,5, 7b,1, Dublin Bus,1,National Rehab Hosp,Ospidéal,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB003529,1,3529,53.26080634,-6.233042751,5, 44b,1, Dublin Bus,1,Woodside Cottages,Ios Thaobh na Coille,0,Pole,No Shelter,None,Circular,0,0
8250DB003528,1,3528,53.25657965,-6.232287699,5, 44b,1, Dublin Bus,1,Granite Field,Gort an Eibhir,0,Pole,No Shelter,None,Circular,0,0
8250DB003527,1,3527,53.25463235,-6.231288872,5, 44b,1, Dublin Bus,1,Barnaculla,Barr na Coille,0,Pole,No Shelter,None,Circular,1,0
8250DB003525,1,3525,53.25232188,-6.225209517,5, 44b,1, Dublin Bus,1,The Paddocks,Na Sciobóil,0,Pole,No Shelter,None,Circular,1,0
8250DB003524,1,3524,53.24983326,-6.222270331,5, 44b,1, Dublin Bus,1,Ballyedmonduff Road,Baile Éamainn Duibh,0,Pole,No Shelter,None,Circular,1,0
8250DB003523,1,3523,53.24498002,-6.220493576,5, 44b,1, Dublin Bus,1,Ballyedmonduff,Baile Éamainn Duibh,0,Pole,No Shelter,None,Circular,0,0
8250DB003521,1,3521,53.23757073,-6.222104406,5, 44b,1, Dublin Bus,1,Taylor's Folly,Taylor's Folly,0,Pole,No Shelter,None,Circular,0,0
8250DB003519,1,3519,53.22871404,-6.221288079,5, 44b,1, Dublin Bus,1,Pinefield House,Teach Pinefield,0,Pole,No Shelter,None,Circular,0,0
8250DB003518,1,3518,53.22407857,-6.220252081,5, 44b,1, Dublin Bus,1,Red House Road,Bóthar an Tí Dheirg,0,Pole,No Shelter,None,Circular,0,0
8250DB003517,1,3517,53.2217514,-6.2197046,5, 44b,1, Dublin Bus,1,Johnnie Fox's,Sean na tSionnaigh,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB003516,1,3516,53.22102148,-6.225605532,5, 44b,1, Dublin Bus,1,Fiery Lane,Lána na bhFoidhrí,0,Pole,No Shelter,None,Circular,0,0
8250DB003515,1,3515,53.22027256,-6.229036021,5, 44b,1, Dublin Bus,1,Stars of Erin GAA,CLG Stars of Erin,0,Pole,No Shelter,None,Circular,0,0
8250DB003512,0,3512,53.22193105,-6.235407464,5, 44b,1, Dublin Bus,1,Walsh's Lane,Lána an Bhreatnaigh,0,Pole,No Shelter,None,Circular,0,0
8250DB003510,0,3510,53.22101161,-6.225546036,5, 44b,1, Dublin Bus,1,Fiery Lane,Lána na bhFoidhrí,0,Pole,No Shelter,None,Circular,0,0
8250DB003508,0,3508,53.22145765,-6.2198965,5, 44b,1, Dublin Bus,1,Johnnie Fox's,Sean na tSionnaigh,0,Pole,No Shelter,None,Circular,1,0
8250DB003507,0,3507,53.22393373,-6.220183202,5, 44b,1, Dublin Bus,1,Pinefield House,Teach Pinefield,0,Pole,No Shelter,None,Circular,0,0
8250DB003506,0,3506,53.23273805,-6.221705476,5, 44b,1, Dublin Bus,1,Newtown,An Baile Nua,0,Pole,No Shelter,None,Circular,0,0
8250DB003505,0,3505,53.2375247,-6.222031404,5, 44b,1, Dublin Bus,1,Taylor's Folly,Taylor's Folly,0,Pole,No Shelter,None,Circular,0,0
8250DB003504,0,3504,53.24156243,-6.222163685,5, 44b,1, Dublin Bus,1,Ballyedmonduff,Baile Éamainn Duibh,0,Pole,No Shelter,None,Circular,0,0
8250DB003503,0,3503,53.24491871,-6.220601012,5, 44b,1, Dublin Bus,1,Ballyedmonduff,Baile Éamainn Duibh,0,Pole,No Shelter,None,Circular,0,0
8250DB003502,0,3502,53.24969315,-6.221916472,5, 44b,1, Dublin Bus,1,Ballyedmonduff Road,Baile Éamainn Duibh,0,Pole,No Shelter,None,Circular,0,0
8250DB003501,0,3501,53.25217799,-6.224601005,5, 44b,1, Dublin Bus,1,The Paddocks,Na Sciobóil,0,Pole,No Shelter,None,Circular,0,0
8250DB003500,0,3500,53.25297177,-6.229019365,5, 44b,1, Dublin Bus,1,Barnaculla,Barr na Coille,0,Pole,No Shelter,None,Circular,0,0
8250DB003499,0,3499,53.25457468,-6.231036458,5, 44b,1, Dublin Bus,1,Granite Field,Gort an Eibhir,0,Pole,No Shelter,None,Circular,1,1
8250DB003498,0,3498,53.2599931,-6.232146913,5, 44b,1, Dublin Bus,1,Rockfield,Gort na Carraige,0,Pole,No Shelter,None,Circular,1,1
8250DB003497,0,3497,53.26178493,-6.234786259,5, 44b,1, Dublin Bus,1,Slate Cabin Lane,Ln an Chábáin Slinne,0,Pole,No Shelter,None,Circular,1,0
8250DB003496,0,3496,53.26306933,-6.237761501,5, 44b,1, Dublin Bus,1,Woodside Road,Br Thaobh na Coille,0,Pole,No Shelter,None,Circular,0,0
8250DB003495,0,3495,53.2641117,-6.240177189,5, 44b,1, Dublin Bus,1,Woodside Road,Br Thaobh na Coille,0,No Pole,No Shelter,None,None,0,0
8250DB003344,0,3344,53.28989966,-6.186241352,5," 7b, 7d",2, Dublin Bus,1,Coppinger Wood,Coill Coppinger,0,Pole,No Shelter,None,Circular,1,0
8250DB002081,1,2081,53.29976577,-6.212830021,5,47,1, Dublin Bus,1,Mather Road North,Br Mather Thuaidh,0,Pole,No Shelter,None,Circular,1,1
8250DB002080,1,2080,53.29802784,-6.211417284,5,47,1, Dublin Bus,1,Greenfield Road,Br an Ghoirt Ghlais,0,Pole,No Shelter,None,Circular,1,0
8250DB000459,1,459,53.29245657,-6.210915012,5,47,1, Dublin Bus,1,Glenabby Road,Gleann Mainistreach,0,Pole,No Shelter,None,Circular,1,1
8250DB000437,1,437,53.29321157,-6.206127998,5,47,1, Dublin Bus,1,The Rise,An tArd,0,Pole,No Shelter,None,Circular,1,1
8240LL10471,0,10471,53.60979716,-6.188804529,5,195,1, Local Link Louth Meath Fingal,1,Chapel Street,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8240DB007197,1,7197,53.44501514,-6.212293169,5,142,1, Dublin Bus,1,Holywell Drive,Cde an Tobair Naofa,0,Pole,No Shelter,None,Circular,1,1
8240DB007197,0,7197,53.44501514,-6.212293169,5, 42d,1, Dublin Bus,1,Holywell Drive,Cde an Tobair Naofa,0,Pole,No Shelter,None,Circular,1,1
8240DB007196,0,7196,53.44495564,-6.212521491,5,142,1, Dublin Bus,1,Holywell Wood,Cll an Tobair Naofa,0,Pole,No Shelter,None,Circular,1,1
8240DB003874,0,3874,53.48864359,-6.304210625,5, 41b,1, Dublin Bus,1,Killossery,Cill Lasra,0,Pole,No Shelter,None,Circular,1,1
8240000568,1,0,53.52149647,-6.267395882,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000567,0,0,53.52217475,-6.267684923,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000566,1,0,53.53679813,-6.270799391,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000565,0,0,53.53659746,-6.270596348,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000564,1,0,53.5586003,-6.272506581,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000563,0,0,53.5582993,-6.272201852,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000562,1,0,53.58679986,-6.289105019,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000561,0,0,53.5868962,-6.288300555,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000559,1,0,53.60980157,-6.18850207,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000558,1,0,53.60628868,-6.20529106,5,191,1, James Carolan,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000558,0,0,53.60628868,-6.20529106,5,191,1, James Carolan,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8240000556,1,0,53.58220258,-6.286904371,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8240000286,0,0,53.58200194,-6.286701038,5,195,1, Local Link Louth Meath Fingal,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
8230B1360501,1,136051,53.31369718,-6.388161791,5, 245x,1,NULL,0,Newlands Cross,Cr an Fhearainn Nua,0,No Pole,No Shelter,None,None,1,1
8230B1360501,0,136051,53.31369718,-6.388161791,5,817,1, Bernard Kavanagh & Sons,1,Newlands Cross,Cr an Fhearainn Nua,0,No Pole,No Shelter,None,None,1,1
7010B158241,1,158241,55.00447628,-7.321781701,5," 288, 64",2, Local Link Donegal Sligo Leitrim,1,Magee Campus,Campas Mhig Aoidh,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
7010B158241,0,158241,55.00447628,-7.321781701,5," 288, 64, 931",3," Local Link Donegal Sligo Leitrim, Patrick Gallagher",2,Magee Campus,Campas Mhig Aoidh,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
701000001,1,0,54.99606869,-7.317328852,5,933,1, Mc Ginley Coach Travel,1,Water Street,Sráid an Uisce,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
701000001,0,0,54.99606869,-7.317328852,5," 244, 933",2," Local Link Donegal Sligo Leitrim, Mc Ginley Coach Travel",2,Water Street,Sráid an Uisce,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8540LL10196,1,10196,54.12883372,-6.824738606,4, m2,1, Local Link Cavan Monaghan,1,Doohamlet,Dúthamhlacht,0,No Pole,No Shelter,None,None,0,0
8540LL10196,0,10196,54.12883372,-6.824738606,4, m2,1, Local Link Cavan Monaghan,1,Doohamlet,Dúthamhlacht,0,No Pole,No Shelter,None,None,0,0
8540LL10186,1,10186,54.12869926,-6.824773013,4, m2,1, Local Link Cavan Monaghan,1,Doohamlet,Dúthamhlacht,0,No Pole,No Shelter,None,None,0,0
8540LL10186,0,10186,54.12869926,-6.824773013,4, m2,1, Local Link Cavan Monaghan,1,Doohamlet,Dúthamhlacht,0,No Pole,No Shelter,None,None,0,0
8540LL10178,0,10178,54.24684939,-6.971098484,4,176,1, Local Link Cavan Monaghan,1,Dawson Street,Sráid Dawson,0,Pole,No Shelter,None,Other,1,0
8540B155981,1,155981,54.26327497,-6.958440118,4,176,1, Local Link Cavan Monaghan,1,St Macartans School,Col Mhic Chairthinn,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8540B155981,0,155981,54.26327497,-6.958440118,4," 175, 176",2, Local Link Cavan Monaghan,1,St Macartans School,Col Mhic Chairthinn,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8540B111651,1,111651,54.11722557,-7.015259192,4,175,1,NULL,0,Rockcorry,Buíochar,0,No Pole,No Shelter,None,None,0,0
8540B111641,1,111641,54.14728392,-7.009739574,4,175,1,NULL,0,Swans Cross,Crois an Eala,0,No Pole,No Shelter,None,None,0,0
8540B111631,1,111631,54.19056359,-6.990562827,4,175,1,NULL,0,Corcaghan,Corr Cheachan,0,No Pole,No Shelter,None,None,0,0
8530PB000297,1,0,55.2396227,-7.147703279,4,954,1, Local Link Donegal Sligo Leitrim,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530PB000297,0,0,55.2396227,-7.147703279,4," 952, 954",2," Foyle Coaches North West Busways Ltd, Local Link Donegal Sligo Leitrim",2,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530PB000282,0,0,55.28716082,-7.167480768,4,952,1, Foyle Coaches North West Busways Ltd,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530LL10939,1,10939,54.47753967,-8.274720965,4,983,1, Local Link Donegal Sligo Leitrim,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530LL10938,0,10938,54.47752191,-8.274628269,4,983,1, Local Link Donegal Sligo Leitrim,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530LL10842,1,10842,54.89580785,-7.464254435,4," 288, 987",2, Local Link Donegal Sligo Leitrim,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530LL10842,0,10842,54.89580785,-7.464254435,4," 288, 987",2, Local Link Donegal Sligo Leitrim,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530LL10801,0,10801,55.19480057,-7.836019543,4,993,1, Local Link Donegal Sligo Leitrim,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8530B142631,1,142631,54.85546349,-8.309270968,4," 492, 967",2, Local Link Donegal Sligo Leitrim,1,Lettermacaward,Ltr Mhic an Bhaird,0,Pole,No Shelter,Other,Circular,1,1
8530B142631,0,142631,54.85546349,-8.309270968,4,967,1, Local Link Donegal Sligo Leitrim,1,Lettermacaward,Ltr Mhic an Bhaird,0,Pole,No Shelter,Other,Circular,1,1
8530B140301,1,140301,54.6320425,-8.359272098,4,490,1,NULL,0,Dunkineely,Dún Cionnaola,0,Pole,No Shelter,Other,Circular,1,1
853000323,0,0,54.96554143,-7.731656615,4,9631,1, Doherty's Coach Travel,1,Pramerica,Pramerica,0,No Pole,No Shelter,None,None,0,0
853000321,0,0,54.95739202,-7.748260447,4,9632,1, Doherty's Coach Travel,1,Dr McGinley Road,Br Dochtúir McGinley,0,Pole,No Shelter,Other,Circular,1,1
853000312,1,0,55.0908126,-8.295028398,4,931,1, Patrick Gallagher,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
853000312,0,0,55.0908126,-8.295028398,4,931,1, Patrick Gallagher,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
853000305,0,0,54.96432116,-7.74493788,4,9632,1, Doherty's Coach Travel,1,Fairgreen Hill,Faiche an Aonaigh,0,Pole,No Shelter,Other,Circular,1,1
853000304,0,0,54.96779372,-7.76042335,4,9632,1, Doherty's Coach Travel,1,The Grange,An Ghráinseach,0,Pole,No Shelter,Other,Circular,1,1
853000302,0,0,54.9529019,-7.744978975,4,9632,1, Doherty's Coach Travel,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
853000297,0,0,54.95682785,-7.716445606,4,9631,1, Doherty's Coach Travel,1,Sylvan Park,Pairc na Coille,0,No Pole,No Shelter,None,None,0,0
853000296,0,0,54.95358622,-7.721104982,4,9631,1, Doherty's Coach Travel,1,NULL,NULL,0,No Pole,No Shelter,None,None,0,0
853000294,0,0,54.95065168,-7.743041953,4,9632,1, Doherty's Coach Travel,1,Scoil Colmchille,Scoile Cholmcille,0,No Pole,No Shelter,None,None,0,0
853000292,0,0,54.96484174,-7.762424103,4,9632,1, Doherty's Coach Travel,1,Glendale Drive,Céide an Ghleanna,0,No Pole,No Shelter,None,None,0,0
853000287,0,0,54.96018084,-7.721090537,4,9631,1, Doherty's Coach Travel,1,Beinn Aoibheann,Beinn Aoibheann,0,No Pole,No Shelter,None,None,0,0
853000286,0,0,54.95816397,-7.739387404,4,9632,1, Doherty's Coach Travel,1,Gormleys Centra,Siopa Centra Gormley,0,Pole,No Shelter,Other,Circular,1,1
853000285,0,0,54.97334693,-7.726700224,4,9631,1, Doherty's Coach Travel,1,Thornberry,Sméar Thorn,0,Pole,No Shelter,Other,Circular,1,0
853000284,0,0,54.95938169,-7.737443445,4,9632,1, Doherty's Coach Travel,1,Long Lane,An Lána Fada,0,Pole,No Shelter,Other,Circular,1,1
853000283,0,0,54.96077163,-7.757810741,4,9632,1, Doherty's Coach Travel,1,Chestnut Grove,Crainn Chnó Capaill,0,No Pole,No Shelter,None,None,0,0
853000174,1,0,55.26348812,-7.413472636,4,951,1, McGonagle Bus and Coach Hire,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
853000174,0,0,55.26348812,-7.413472636,4," 951, 955",2," Local Link Donegal Sligo Leitrim, McGonagle Bus and Coach Hire",2,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
853000129,1,0,54.90577854,-8.207399037,4," 961, 967",2," Doherty's Coach Travel, Local Link Donegal Sligo Leitrim",2,Doochary,An Dúchoraidh,0,No Pole,No Shelter,None,None,0,0
853000129,0,0,54.90577854,-8.207399037,4," 961, 967",2," Doherty's Coach Travel, Local Link Donegal Sligo Leitrim",2,Doochary,An Dúchoraidh,0,No Pole,No Shelter,None,None,0,0
853000127,1,0,54.79704621,-8.282854811,4,991,1, McGeehan Coaches,1,Glenties,Na Gleannta,0,No Pole,No Shelter,None,None,0,0
853000127,0,0,54.79704621,-8.282854811,4,991,1, McGeehan Coaches,1,Glenties,Na Gleannta,0,No Pole,No Shelter,None,None,0,0
853000115,1,0,54.5013514,-8.190139168,4,964,1, Bus Feda Teoranta,1,Ballyshannon,Béal Átha Seanaidh,0,No Pole,No Shelter,None,None,0,0
853000115,0,0,54.5013514,-8.190139168,4,964,1, Bus Feda Teoranta,1,Ballyshannon,Béal Átha Seanaidh,0,No Pole,No Shelter,None,None,0,0
853000076,1,0,54.80004958,-7.77891253,4,964,1, Bus Feda Teoranta,1,Ballybofey,Bealach Féich,0,Pole,Shelter,Shelter Panel,Circular,1,0
853000076,0,0,54.80004958,-7.77891253,4,964,1, Bus Feda Teoranta,1,Ballybofey,Bealach Féich,0,Pole,Shelter,Shelter Panel,Circular,1,0
853000047,1,0,55.12133805,-8.133313767,4,964,1, Bus Feda Teoranta,1,Gortahork Chapel,Gort an Choirce,0,No Pole,No Shelter,None,None,0,0
853000047,0,0,55.12133805,-8.133313767,4,964,1, Bus Feda Teoranta,1,Gortahork Chapel,Gort an Choirce,0,No Pole,No Shelter,None,None,0,0
853000038,1,0,55.12302124,-7.909166002,4,964,1, Bus Feda Teoranta,1,Creeslough,An Craoslach,0,No Pole,No Shelter,None,None,0,0
853000038,0,0,55.12302124,-7.909166002,4,964,1, Bus Feda Teoranta,1,Creeslough,An Craoslach,0,No Pole,No Shelter,None,None,0,0
853000033,1,0,54.99635157,-7.521599013,4,931,1, Patrick Gallagher,1,NULL,NULL,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
